year,data_mean_global,data_mean_nh,data_mean_sh
2249,1846.30979343421,1890.20610600207,1802.41348086634
2250,1842.68979289601,1886.56869570599,1798.81089008603
2251,1839.07980845872,1882.95620612651,1795.20341079094
2252,1835.5898309387,1879.46613488023,1791.71352699718
2253,1832.31984161774,1876.19600956905,1788.44367366642
2254,1829.2698523874,1873.14590002053,1785.39380475427
2255,1826.41985994679,1870.2957976073,1782.54392228627
2256,1823.74987185767,1867.62570918377,1779.87403453156
2257,1821.25987827252,1865.13561351515,1777.38414302989
2258,1818.9298869686,1862.80553559794,1775.05423833925
2259,1816.7498933238,1860.6254576809,1772.8743289667
2260,1814.70990259746,1858.58538859807,1770.83441659686
2261,1812.80990703041,1856.68531374912,1768.93450031171
2262,1811.02991283021,1854.90525608007,1767.15456958035
2263,1809.35991903782,1853.23519987615,1765.48463819949
2264,1807.79992563176,1851.67514367547,1763.92470758806
2265,1806.34993055681,1850.22508637906,1762.47477473457
2266,1804.99993443883,1848.87503608104,1761.12483279662
2267,1803.73994088634,1847.61499202982,1759.86488974286
2268,1802.56994153597,1846.44494217953,1758.69494089242
2269,1801.46994874536,1845.34491344326,1757.59498404747
2270,1800.44995038721,1844.32486573137,1756.57503504305
2271,1799.49995627723,1843.37483580841,1755.62507674604
2272,1798.61995499321,1842.49479368781,1754.74511629861
2273,1797.78996392151,1841.66477865714,1753.91514918587
2274,1797.02996026115,1840.90472896552,1753.15519155678
2275,1796.30996860282,1840.18472468797,1752.43521251767
2276,1795.649966886,1839.52467883729,1751.77525493471
2277,1795.02997073494,1838.90467050941,1751.15527096048
2278,1794.44997162853,1838.3246429485,1750.57530030857
2279,1793.90997734563,1837.78462866397,1750.03532602729
2280,1793.41997360945,1837.29459295891,1749.54535426
2281,1792.94997967804,1836.82459737059,1749.07536198548
2282,1792.51997953982,1836.39456347004,1748.6453956096
2283,1792.11997956053,1835.99455595144,1748.24540316961
2284,1791.73998500982,1835.61454665973,1747.86542335991
2285,1791.39998109444,1835.27451690466,1747.52544528422
2286,1791.06998639104,1834.94452662372,1747.19544615837
2287,1790.76998494063,1834.64449620958,1746.89547367168
2288,1790.48998958241,1834.36449977526,1746.61547938957
2289,1790.2399847041,1834.11446849285,1746.36550091535
2290,1789.98999123596,1833.86448980132,1746.1154926706
2291,1789.76998825091,1833.64445112415,1745.89552537768
2292,1789.55999167092,1833.43446738068,1745.68551596116
2293,1789.36999054267,1833.24443913005,1745.49554195528
2294,1789.18999139468,1833.06444836309,1745.31553442628
2295,1789.01999341839,1832.89443471558,1745.14555212121
2296,1788.86999336751,1832.74442739207,1744.99555934295
2297,1788.72999195936,1832.60442029966,1744.85556361905
2298,1788.58999530643,1832.46442696896,1744.71556364389
2299,1788.46999498524,1832.3444063909,1744.59558357959
2300,1788.35999318361,1832.23440959047,1744.48557677675
2301,1788.24999624789,1832.12440522011,1744.37558727566
2302,1788.14999509688,1832.02440428892,1744.27558590483
2303,1788.05999784108,1831.93439301806,1744.1856026641
2304,1787.97999444095,1831.85439474879,1744.10559413311
2305,1787.89999862716,1831.77438883352,1744.02560842081
2306,1787.82999492275,1831.70438929785,1743.95560054765
2307,1787.75999930322,1831.63438385633,1743.88561475011
2308,1787.69999532514,1831.57438419163,1743.82560645865
2309,1787.64000014217,1831.51437851581,1743.76562176852
2310,1787.58999546139,1831.46437958886,1743.71561133392
